Ngày;Lần cuối;Mở;Cao;Thấp;KL; Thay đổi
9/5/19;11020.1;11133.7;11171.6;11020.1;1.59;-1.36
8/5/19;11171.6;11095.9;11209.5;11020.1;2.69;0.00
7/5/19;11171.6;11361.0;11361.0;11058.0;2.30;0.34
6/5/19;11133.7;11361.0;11361.0;11133.7;3.65;-2.00
3/5/19;11361.0;11285.2;11361.0;11285.2;2.94;1.01
2/5/19;11247.3;11436.7;11474.6;11247.3;3.00;-1.33
26/4/19;11398.8;11361.0;11436.7;11323.1;2.97;0.33
25/4/19;11361.0;11398.8;11512.4;11323.1;1.97;-0.33
24/4/19;11398.8;11247.3;11436.7;11171.6;2.81;1.69
23/4/19;11209.5;11133.7;11323.1;11020.1;4.36;1.02
22/4/19;11095.9;11247.3;11247.3;11020.1;3.60;-1.01
19/4/19;11209.5;11285.2;11323.1;11209.5;1.58;-0.34
18/4/19;11247.3;11095.9;11361.0;11095.9;2.69;-0.67
17/4/19;11323.1;11398.8;11474.6;11323.1;1.82;-0.33
16/4/19;11361.0;11436.7;11436.7;11285.2;3.51;-0.66
12/4/19;11436.7;11436.7;11474.6;11361.0;2.78;-0.33
11/4/19;11474.6;11588.2;11588.2;11398.8;2.39;0.33
10/4/19;11436.7;11474.6;11550.3;11436.7;2.29;-0.98
9/4/19;11550.3;11663.9;11739.7;11550.3;4.76;-0.97
8/4/19;11663.9;11436.7;11701.8;11436.7;5.87;1.99
5/4/19;11436.7;11436.7;11512.4;11398.8;2.03;0.00
4/4/19;11436.7;11323.1;11474.6;11323.1;2.88;0.33
3/4/19;11398.8;11550.3;11550.3;11323.1;3.68;-0.66
2/4/19;11474.6;11550.3;11626.0;11474.6;3.13;0.00
1/4/19;11474.6;11474.6;11550.3;11474.6;1.99;0.00
29/3/19;11474.6;11474.6;11550.3;11436.7;5.06;0.00
28/3/19;11474.6;11512.4;11550.3;11436.7;3.61;-0.33
27/3/19;11512.4;11512.4;11588.2;11436.7;2.26;0.33
26/3/19;11474.6;11436.7;11512.4;11398.8;4.07;0.66
25/3/19;11398.8;11512.4;11512.4;11323.1;6.01;-1.31
22/3/19;11550.3;11512.4;11626.0;11512.4;4.80;0.33
21/3/19;11512.4;11739.7;11891.1;11512.4;7.76;-1.94
20/3/19;11739.7;11891.1;11891.1;11626.0;8.30;-0.96
19/3/19;11853.3;12118.4;12118.4;11815.4;7.47;-1.88
18/3/19;12080.5;12042.6;12194.1;12004.7;9.88;0.63
15/3/19;12004.7;11966.9;12042.6;11853.3;7.00;0.63
14/3/19;11929.0;11891.1;12118.4;11853.3;6.16;0.32
13/3/19;11891.1;11777.5;12004.7;11701.8;14.45;1.62
12/3/19;11701.8;11550.3;11701.8;11474.6;6.61;1.65
11/3/19;11512.4;11474.6;11588.2;11436.7;2.73;0.33
8/3/19;11474.6;11512.4;11588.2;11436.7;3.74;-0.66
7/3/19;11550.3;11512.4;11626.0;11474.6;8.72;0.66
6/3/19;11474.6;11436.7;11512.4;11361.0;3.11;0.00
5/3/19;11474.6;11512.4;11626.0;11398.8;6.51;-0.33
4/3/19;11512.4;11361.0;11550.3;11323.1;8.24;1.33
1/3/19;11361.0;11285.2;11398.8;11171.6;3.91;1.01
28/2/19;11247.3;11663.9;11663.9;11247.3;10.02;-2.94
27/2/19;11588.2;11663.9;11701.8;11550.3;4.08;-0.65
26/2/19;11663.9;11663.9;11815.4;11588.2;6.01;-0.65
25/2/19;11739.7;11626.0;11891.1;11550.3;10.23;1.64
22/2/19;11550.3;11436.7;11663.9;11361.0;10.49;1.33
21/2/19;11398.8;11512.4;11626.0;11398.8;7.84;-0.99
20/2/19;11512.4;11474.6;11550.3;11436.7;4.47;0.33
19/2/19;11474.6;11550.3;11550.3;11436.7;7.27;-0.33
18/2/19;11512.4;11436.7;11550.3;11436.7;5.04;0.66
15/2/19;11436.7;11398.8;11512.4;11361.0;5.75;0.33
14/2/19;11398.8;11550.3;11550.3;11398.8;3.59;-1.31
13/2/19;11550.3;11588.2;11626.0;11474.6;5.53;0.00
12/2/19;11550.3;11436.7;11588.2;11436.7;5.44;0.99
11/2/19;11436.7;11285.2;11701.8;11209.5;4.53;2.37
1/2/19;11171.6;11133.7;11209.5;11095.9;2.06;0.34
31/1/19;11133.7;11209.5;11285.2;11095.9;4.42;0.34
30/1/19;11095.9;11739.7;11739.7;10982.3;4.13;1.03
29/1/19;10982.3;10906.5;10982.3;10830.8;2.88;0.35
28/1/19;10944.4;11058.0;11095.9;10603.6;2.63;-1.03
25/1/19;11058.0;11285.2;11285.2;11020.1;2.21;0.00
24/1/19;11058.0;11058.0;11171.6;10982.3;4.60;0.34
23/1/19;11020.1;10982.3;11058.0;10944.4;3.06;0.00
22/1/19;11020.1;11247.3;11285.2;11020.1;4.87;-1.36
21/1/19;11171.6;10868.6;11361.0;10868.6;5.49;3.15
18/1/19;10830.8;10982.3;10982.3;10755.0;3.73;-1.04
17/1/19;10944.4;10944.4;11020.1;10906.5;1.95;0.35
16/1/19;10906.5;11020.1;11095.9;10906.5;1.35;-1.03
15/1/19;11020.1;10679.3;11020.1;10035.5;2.38;1.39
14/1/19;10868.6;10906.5;10944.4;10868.6;2.47;-0.69
11/1/19;10944.4;10982.3;11020.1;10906.5;3.30;0.00
10/1/19;10944.4;10982.3;11020.1;10944.4;3.64;-0.35
9/1/19;10982.3;10830.8;11020.1;10792.9;5.80;1.75
8/1/19;10792.9;11891.1;11891.1;10792.9;2.23;-0.70
7/1/19;10868.6;10944.4;10944.4;10792.9;3.45;1.41
4/1/19;10717.2;10603.6;10792.9;10452.1;7.32;0.71
3/1/19;10641.4;9959.8;11020.1;9959.8;5.17;-3.77
2/1/19;11058.0;11209.5;11209.5;10944.4;2.91;-1.35
28/12/18;11209.5;11171.6;11209.5;10982.3;5.79;0.68
27/12/18;11133.7;11133.7;11247.3;10982.3;6.36;2.44
26/12/18;10868.6;9846.2;10982.3;9846.2;4.01;-0.35
25/12/18;10906.5;10906.5;10906.5;10641.4;11.38;-0.69
24/12/18;10982.3;10603.6;11171.6;10603.6;5.91;-1.36
21/12/18;11133.7;11171.6;11171.6;11020.1;4.41;-0.68
20/12/18;11209.5;11133.7;11247.3;11095.9;3.09;0.00
19/12/18;11209.5;12307.7;12307.7;11058.0;3.49;0.00
18/12/18;11209.5;11133.7;11209.5;10982.3;7.11;0.00
17/12/18;11209.5;11474.6;11512.4;11209.5;7.25;-2.63
14/12/18;11512.4;11626.0;11626.0;11512.4;5.54;-0.98
13/12/18;11626.0;11739.7;11777.5;11626.0;4.68;-0.65
12/12/18;11701.8;11474.6;11701.8;11474.6;3.06;0.98
11/12/18;11588.2;10414.2;11739.7;10414.2;6.56;0.33
10/12/18;11550.3;11550.3;11701.8;11323.1;7.05;-0.33
7/12/18;11588.2;11701.8;11853.3;11588.2;6.04;-0.65
6/12/18;11663.9;11663.9;11853.3;11588.2;8.83;-0.65
5/12/18;11739.7;11701.8;11815.4;11512.4;9.10;-0.32
4/12/18;11777.5;11853.3;11966.9;11663.9;7.40;-0.64
3/12/18;11853.3;11323.1;11853.3;11323.1;12.39;5.03
30/11/18;11285.2;10414.2;11398.8;10414.2;7.85;1.02
29/11/18;11171.6;11171.6;11361.0;11171.6;9.36;0.34
28/11/18;11133.7;10149.1;11171.6;10149.1;8.37;2.08
27/11/18;10906.5;11020.1;11095.9;10830.8;6.87;-1.03
26/11/18;11020.1;10792.9;11020.1;10792.9;4.31;0.34
23/11/18;10982.3;11171.6;11171.6;10982.3;7.10;-1.36
22/11/18;11133.7;11323.1;11398.8;11020.1;11.63;1.73
21/11/18;10944.4;10830.8;10982.3;10717.2;6.49;0.00
20/11/18;10944.4;10982.3;10982.3;10830.8;5.73;-0.35
19/11/18;10982.3;10717.2;10982.3;10717.2;5.91;1.75
16/11/18;10792.9;10414.2;10944.4;10414.2;9.29;3.64
15/11/18;10414.2;10262.7;10641.4;10262.7;7.13;-0.36
14/11/18;10452.1;10679.3;10792.9;10376.3;8.69;-2.47
13/11/18;10717.2;10830.8;10830.8;10603.6;7.27;-1.39
12/11/18;10868.6;10868.6;10906.5;10717.2;4.69;0.00
9/11/18;10868.6;11133.7;11209.5;10868.6;7.87;-2.38
8/11/18;11133.7;11247.3;11361.0;11095.9;6.89;0.34
7/11/18;11095.9;11171.6;11247.3;10982.3;7.78;-0.34
6/11/18;11133.7;11436.7;11512.4;11133.7;7.02;-2.65
5/11/18;11436.7;11512.4;11550.3;11209.5;8.16;-0.66
2/11/18;11512.4;11171.6;11512.4;11171.6;11.53;3.75
1/11/18;11095.9;11474.6;11588.2;11095.9;7.67;-3.30
31/10/18;11474.6;10830.8;11474.6;10830.8;12.66;6.32
30/10/18;10792.9;10603.6;11020.1;10527.8;9.57;1.79
29/10/18;10603.6;10717.2;10755.0;10414.2;10.56;-1.06
26/10/18;10717.2;11020.1;11323.1;10717.2;7.62;-2.08
25/10/18;10944.4;10944.4;11133.7;10452.1;13.59;-1.37
24/10/18;11095.9;11209.5;11474.6;11095.9;9.03;-1.01
23/10/18;11209.5;11663.9;11663.9;11171.6;10.72;-3.90
22/10/18;11663.9;11739.7;11853.3;11663.9;4.35;-0.65
19/10/18;11739.7;11701.8;12118.4;11436.7;5.77;0.00
18/10/18;11739.7;11929.0;11929.0;11701.8;4.47;-1.59
17/10/18;11929.0;12004.7;12118.4;11891.1;6.05;0.64
16/10/18;11853.3;11739.7;11929.0;11739.7;5.13;0.97
15/10/18;11739.7;12194.1;12194.1;11739.7;6.35;-3.13
12/10/18;12118.4;11588.2;12118.4;11361.0;13.00;3.23
11/10/18;11739.7;12610.7;12610.7;11512.4;24.80;-7.74
10/10/18;12724.3;12762.1;12837.9;12686.4;7.40;-0.30
9/10/18;12762.1;12762.1;12837.9;12724.3;7.95;0.00
8/10/18;12762.1;12686.4;12837.9;12648.5;5.74;0.30
5/10/18;12724.3;12875.7;12951.5;12724.3;11.05;-1.18
4/10/18;12875.7;12686.4;12951.5;12686.4;8.40;1.49
3/10/18;12686.4;12875.7;12875.7;12572.8;5.16;0.60
2/10/18;12610.7;12762.1;12800.0;12497.0;13.79;-1.19
1/10/18;12762.1;12913.6;13027.2;12762.1;8.51;-1.17
28/9/18;12913.6;12875.7;13065.1;12837.9;9.99;0.59
27/9/18;12837.9;12837.9;12913.6;12762.1;7.77;0.00
26/9/18;12837.9;12875.7;13027.2;12800.0;7.70;-0.29
25/9/18;12875.7;12951.5;13103.0;12875.7;10.56;-0.88
24/9/18;12989.4;13065.1;13140.8;12989.4;7.41;-0.29
21/9/18;13027.2;12837.9;13027.2;12800.0;19.26;1.78
20/9/18;12800.0;12686.4;12837.9;12648.5;9.17;0.90
19/9/18;12686.4;12724.3;12837.9;12648.5;7.39;0.00
18/9/18;12686.4;12497.0;12686.4;12459.2;6.37;0.90
17/9/18;12572.8;12762.1;12762.1;12572.8;5.04;-1.48
14/9/18;12762.1;12648.5;12837.9;12648.5;10.93;0.90
13/9/18;12648.5;12497.0;12800.0;12459.2;16.90;1.52
12/9/18;12459.2;12572.8;12610.7;12459.2;7.83;-0.30
11/9/18;12497.0;12383.4;12572.8;12383.4;10.29;0.61
10/9/18;12421.3;12648.5;12648.5;11663.9;8.32;-1.80
7/9/18;12648.5;12383.4;12648.5;12383.4;6.56;2.14
6/9/18;12383.4;12875.7;12951.5;12345.6;8.36;0.01
5/9/18;12381.8;12480.6;12612.3;12250.1;14.60;-1.05
4/9/18;12513.5;12809.9;12842.8;12447.7;18.11;-2.81
31/8/18;12875.7;13073.3;13073.3;12809.9;13.02;-1.51
30/8/18;13073.3;12974.5;13073.3;12908.7;12.79;1.02
29/8/18;12941.6;12941.6;13007.5;12777.0;14.02;1.03
28/8/18;12809.9;12809.9;12908.7;12777.0;15.67;0.26
27/8/18;12777.0;12842.8;13007.5;12777.0;9.66;0.00
24/8/18;12777.0;12579.4;12941.6;12480.6;23.12;1.57
23/8/18;12579.4;12480.6;12612.3;12414.7;9.16;1.06
22/8/18;12447.7;12513.5;12645.2;12414.7;13.75;-0.26
21/8/18;12480.6;12085.4;12480.6;12085.4;15.68;3.27
20/8/18;12085.4;12151.3;12283.0;12019.6;9.87;-0.27
17/8/18;12118.3;12118.3;12381.8;12118.3;9.60;0.00
16/8/18;12118.3;12118.3;12250.1;11854.9;20.36;-0.54
15/8/18;12184.2;12414.7;12546.4;12151.3;18.37;-1.33
14/8/18;12348.9;12645.2;12645.2;12348.9;10.12;-1.57
13/8/18;12546.4;12283.0;12546.4;12118.3;22.30;2.14
10/8/18;12283.0;12118.3;12283.0;11920.8;15.00;1.36
9/8/18;12118.3;12085.4;12381.8;12085.4;18.29;0.27
8/8/18;12085.4;11723.2;12085.4;11690.3;18.48;3.38
7/8/18;11690.3;11624.4;11789.0;11492.7;10.14;0.85
6/8/18;11591.5;11690.3;11789.0;11492.7;7.22;-0.85
3/8/18;11690.3;11789.0;11986.6;11690.3;11.44;0.00
2/8/18;11690.3;11690.3;11723.2;11426.8;13.81;0.00
1/8/18;11690.3;11789.0;11887.8;11558.5;10.24;-0.84
31/7/18;11789.0;11854.9;12019.6;11723.2;12.66;-0.83
30/7/18;11887.8;11756.1;12019.6;11723.2;10.47;1.40
27/7/18;11723.2;11525.6;11822.0;11492.7;13.01;2.30
26/7/18;11459.7;10076.7;11756.1;10076.7;19.21;2.35
25/7/18;11196.3;12348.9;12348.9;11196.3;13.60;-3.41
24/7/18;11591.5;11756.1;12348.9;11361.0;13.33;-1.40
23/7/18;11756.1;12151.3;12184.2;11756.1;15.09;-2.99
20/7/18;12118.3;11657.3;12118.3;11393.9;27.10;3.95
19/7/18;11657.3;11920.8;11920.8;11591.5;19.25;-2.21
18/7/18;11920.8;11854.9;12019.6;11525.6;13.24;1.69
17/7/18;11723.2;11822.0;11822.0;11163.4;15.59;3.19
16/7/18;11361.0;11361.0;11591.5;11262.2;11.45;0.88
13/7/18;11262.2;10899.9;11361.0;10208.4;11.97;3.32
12/7/18;10899.9;11525.6;11525.6;10504.8;12.61;3.76
11/7/18;10504.8;10998.7;11031.6;10208.4;21.33;-5.90
10/7/18;11163.4;10867.0;11262.2;10834.1;9.85;2.73
9/7/18;10867.0;10867.0;11229.2;10801.1;13.93;0.61
6/7/18;10801.1;9549.8;10801.1;9549.8;23.85;9.70
5/7/18;9846.2;10307.2;10537.7;9714.4;15.03;-6.56
4/7/18;10537.7;10043.7;10537.7;10043.7;12.53;3.23
3/7/18;10208.4;10998.7;11196.3;10076.7;22.40;-6.91
2/7/18;10965.8;11723.2;11723.2;10801.1;20.83;-6.46
29/6/18;11723.2;11920.8;12118.3;11690.3;9.21;-1.38
28/6/18;11887.8;12348.9;12348.9;11822.0;15.41;-3.73
27/6/18;12348.9;12842.8;12908.7;12348.9;8.17;-3.10
26/6/18;12744.0;12941.6;12941.6;12645.2;6.78;-1.53
25/6/18;12941.6;12875.7;13238.0;12546.4;8.53;-0.25
22/6/18;12974.5;12546.4;13007.5;12348.9;8.01;3.14
21/6/18;12579.4;13007.5;13007.5;12546.4;4.81;-3.05
20/6/18;12974.5;12842.8;13106.3;12711.1;8.85;1.03
19/6/18;12842.8;13106.3;13106.3;12151.3;26.25;-2.01
18/6/18;13106.3;13633.1;13764.9;13073.3;15.42;-3.63
15/6/18;13600.2;13435.6;13699.0;13238.0;9.99;1.72
14/6/18;13369.7;13666.1;13830.7;13369.7;11.53;-2.17
13/6/18;13666.1;13731.9;13896.6;13501.4;7.10;-0.24
12/6/18;13699.0;14489.3;14489.3;13303.8;21.08;-2.35
11/6/18;14028.3;14225.9;14423.5;13929.5;12.54;-1.16
8/6/18;14193.0;13962.4;14291.7;13929.5;11.24;1.65
7/6/18;13962.4;14258.8;14357.6;13962.4;15.83;-2.08
6/6/18;14258.8;13731.9;14324.7;13600.2;17.21;3.84
5/6/18;13731.9;13830.7;13929.5;13600.2;14.25;-0.71
4/6/18;13830.7;13172.1;13830.7;13007.5;16.84;3.70
1/6/18;13336.8;13172.1;13567.3;12974.5;16.41;1.25
31/5/18;13172.1;12645.2;13172.1;12579.4;10.81;4.17
30/5/18;12645.2;13007.5;13073.3;12612.3;9.26;-2.29
29/5/18;12941.6;10735.3;13040.4;10735.3;14.26;8.56
28/5/18;11920.8;13007.5;13106.3;11854.9;20.17;-9.50
25/5/18;13172.1;13501.4;13666.1;13139.2;10.23;-2.44
24/5/18;13501.4;13731.9;13731.9;13468.5;4.13;-1.21
23/5/18;13666.1;13567.3;13666.1;13238.0;8.64;0.97
22/5/18;13534.3;13830.7;13830.7;13205.0;14.68;-2.61
21/5/18;13896.6;14193.0;14258.8;13896.6;5.80;-1.40
18/5/18;14094.2;14127.1;14291.7;13534.3;8.22;-0.23
17/5/18;14127.1;13995.4;14357.6;13995.4;6.15;-0.23
16/5/18;14160.0;14588.1;16102.9;14160.0;11.96;-3.37
15/5/18;14654.0;14686.9;14917.4;14489.3;8.76;0.45
14/5/18;14588.1;14522.3;14686.9;14324.7;3.76;0.68
11/5/18;14489.3;13962.4;14555.2;13666.1;11.98;3.77
10/5/18;13962.4;14621.0;14752.8;13830.7;13.78;-4.50
9/5/18;14621.0;14950.4;14950.4;14522.3;9.00;-2.20
8/5/18;14950.4;15147.9;15213.8;14917.4;8.21;-1.30
7/5/18;15147.9;14390.5;15147.9;14357.6;13.18;5.50
4/5/18;14357.6;14324.7;14555.2;14225.9;8.90;0.23
3/5/18;14324.7;13040.4;14423.5;13040.4;11.22;3.57
2/5/18;13830.7;14160.0;14193.0;13666.1;8.11;-0.94
27/4/18;13962.4;12052.5;14489.3;12052.5;14.17;4.43
26/4/18;13369.7;14654.0;14654.0;13336.8;22.12;-8.56
24/4/18;14621.0;14686.9;14950.4;14225.9;11.12;-0.23
23/4/18;14654.0;15938.3;16070.0;14489.3;24.73;-7.48
20/4/18;15839.5;15806.5;15905.3;15609.0;10.48;0.84
19/4/18;15707.7;15806.5;16135.8;15543.1;15.02;-2.45
18/4/18;16102.9;16300.5;16563.9;16037.1;9.83;-1.21
17/4/18;16300.5;16004.1;16300.5;15905.3;9.48;1.85
16/4/18;16004.1;15938.3;16168.8;15707.7;8.46;0.21
13/4/18;15971.2;16465.1;16596.9;15938.3;9.42;-2.81
12/4/18;16432.2;15839.5;16432.2;15839.5;10.95;2.25
11/4/18;16070.0;16629.8;16761.5;16070.0;19.37;-3.37
10/4/18;16629.8;16860.3;16992.0;16498.1;13.82;-1.17
9/4/18;16827.4;16794.4;16959.1;16596.9;10.55;0.39
6/4/18;16761.5;16432.2;16926.2;16399.3;16.70;2.21
5/4/18;16399.3;16201.7;16399.3;16135.8;11.95;1.43
4/4/18;16168.8;16135.8;16399.3;16102.9;10.80;0.20
3/4/18;16135.8;16201.7;16300.5;15971.2;10.86;-0.41
2/4/18;16201.7;15411.4;16201.7;15411.4;13.28;5.35
30/3/18;15378.4;15147.9;15444.3;15147.9;6.35;0.21
29/3/18;15345.5;15543.1;15543.1;15345.5;6.19;-0.64
28/3/18;15444.3;15609.0;15674.8;15378.4;6.91;-1.26
27/3/18;15641.9;15674.8;15905.3;15543.1;10.04;0.42
26/3/18;15576.0;15147.9;15576.0;15016.2;8.55;2.83
23/3/18;15147.9;15477.2;15477.2;14654.0;19.55;-2.13
22/3/18;15477.2;15773.6;15839.5;15411.4;17.89;-1.88
21/3/18;15773.6;15938.3;16070.0;15641.9;19.09;-1.03
20/3/18;15938.3;15641.9;15971.2;15477.2;13.82;2.98
19/3/18;15477.2;15267.7;15477.2;15147.9;16.33;2.58
16/3/18;15088.1;14908.4;15177.9;14818.6;13.91;2.02
15/3/18;14788.7;14758.8;14848.6;14549.2;13.47;0.41
14/3/18;14728.8;15118.0;15267.7;14668.9;9.94;0.00
13/3/18;14728.8;14579.1;14728.8;14369.6;12.30;1.23
12/3/18;14549.2;14070.2;14549.2;14070.2;16.52;3.85
9/3/18;14010.3;13621.2;14040.3;13591.2;16.13;3.31
8/3/18;13561.3;13711.0;13711.0;13471.5;13.50;0.22
7/3/18;13531.4;13770.9;13890.6;13441.5;16.76;-1.52
6/3/18;13740.9;13172.1;13740.9;13142.2;14.30;4.32
5/3/18;13172.1;13920.5;14100.2;13172.1;20.61;-5.38
2/3/18;13920.5;13770.9;13980.4;13531.4;17.58;1.09
1/3/18;13770.9;14070.2;14219.9;13681.0;17.97;-2.13
28/2/18;14070.2;13920.5;14190.0;13711.0;14.28;1.29
27/2/18;13890.6;13591.2;13920.5;13531.4;13.72;2.43
26/2/18;13561.3;13411.6;13830.7;13411.6;33.57;1.34
23/2/18;13381.7;13232.0;13471.5;13142.2;13.81;1.13
22/2/18;13232.0;13411.6;13471.5;13142.2;11.71;-0.67
21/2/18;13321.8;13082.3;13561.3;13082.3;11.03;1.83
13/2/18;13082.3;12723.1;13202.1;12573.4;18.22;4.05
12/2/18;12573.4;12184.2;12573.4;12184.2;7.18;5.26
9/2/18;11944.7;10926.9;12034.5;10926.9;12.90;1.01
8/2/18;11825.0;12184.2;12333.9;11825.0;6.72;-2.95
7/2/18;12184.2;11705.2;12543.4;11705.2;8.77;4.63
6/2/18;11645.3;11555.5;11825.0;10807.1;24.48;-2.75
5/2/18;11974.7;12453.6;12603.3;11944.7;16.93;-3.61
2/2/18;12423.7;12274.0;12483.6;12244.1;12.73;1.22
1/2/18;12274.0;12483.6;12543.4;12184.2;21.49;-1.68
31/1/18;12483.6;12453.6;12723.1;12423.7;21.50;0.24
30/1/18;12453.6;12543.4;12543.4;12333.9;13.12;-0.95
29/1/18;12573.4;12573.4;12812.9;12543.4;16.49;-0.24
26/1/18;12603.3;12573.4;12723.1;12363.8;16.60;0.72
25/1/18;12513.5;12333.9;12782.9;12064.5;28.16;1.70
24/1/18;12304.0;12483.6;12663.2;12304.0;13.83;-0.72
23/1/18;12393.8;12124.3;12513.5;12034.5;26.47;2.99
22/1/18;12034.5;11825.0;12124.3;11825.0;15.18;1.77
19/1/18;11825.0;11854.9;12094.4;11735.2;15.62;0.00
18/1/18;11825.0;11465.7;11825.0;11465.7;12.47;1.28
17/1/18;11675.3;11615.4;12034.5;11585.5;13.63;0.52
16/1/18;11615.4;11675.3;11765.1;11525.6;11.31;-0.51
15/1/18;11675.3;11705.2;11765.1;11465.7;11.25;-0.26
12/1/18;11705.2;11974.7;12034.5;11645.3;25.28;-2.25
11/1/18;11974.7;11914.8;11974.7;11675.3;16.45;0.50
10/1/18;11914.8;12124.3;12184.2;11795.0;15.49;-1.24
9/1/18;12064.5;12034.5;12184.2;11675.3;15.85;0.50
8/1/18;12004.6;11615.4;12004.6;11615.4;12.96;3.35
5/1/18;11615.4;11675.3;11825.0;11495.7;21.56;0.00
4/1/18;11615.4;11585.5;11645.3;11495.7;21.26;0.26
3/1/18;11585.5;11615.4;11705.2;11375.9;16.89;-0.26
2/1/18;11615.4;11076.6;11645.3;11016.7;12.22;5.15
29/12/17;11046.6;11076.6;11226.2;10956.8;14.92;0.27
28/12/17;11016.7;10956.8;11106.5;10956.8;19.02;0.82
27/12/17;10926.9;10388.0;10986.7;10388.0;22.27;5.19
26/12/17;10388.0;10328.1;10388.0;10238.3;16.38;0.58
25/12/17;10328.1;10358.1;10477.8;10268.3;10.83;-0.29
22/12/17;10358.1;10388.0;10447.9;10298.2;6.93;-0.29
21/12/17;10388.0;10537.7;10537.7;10388.0;14.48;-0.29
20/12/17;10417.9;10417.9;10597.6;10388.0;14.05;0.00
19/12/17;10417.9;10597.6;10597.6;10388.0;6.64;-0.86
18/12/17;10507.8;10328.1;10537.7;10328.1;6.25;2.63
15/12/17;10238.3;10238.3;10328.1;10148.5;3.81;0.00
14/12/17;10238.3;10118.6;10268.3;10058.7;6.13;1.18
13/12/17;10118.6;10358.1;10417.9;9879.1;5.37;-2.31
12/12/17;10358.1;10567.6;10657.4;9549.8;22.15;-2.26
11/12/17;10597.6;10747.3;10747.3;10477.8;7.89;-1.67
8/12/17;10777.2;10837.1;10837.1;10687.4;3.40;-0.55
7/12/17;10837.1;10447.9;10837.1;10447.9;8.30;3.73
6/12/17;10447.9;10447.9;10627.5;10328.1;9.81;-0.29
5/12/17;10477.8;10956.8;10956.8;10477.8;8.19;-4.11
4/12/17;10926.9;10537.7;10956.8;10537.7;9.45;3.69
1/12/17;10537.7;10477.8;10567.6;10417.9;7.36;0.86
30/11/17;10447.9;10417.9;10627.5;10358.1;13.19;1.16
29/11/17;10328.1;10178.5;10358.1;10178.5;4.90;1.47
28/11/17;10178.5;10178.5;10328.1;10118.6;4.97;-0.58
27/11/17;10238.3;10208.4;10358.1;10118.6;5.92;0.29
24/11/17;10208.4;10238.3;10238.3;10028.8;5.13;0.29
23/11/17;10178.5;10148.5;10417.9;10088.6;8.42;0.30
22/11/17;10148.5;9789.3;10148.5;9579.7;9.71;3.35
21/11/17;9819.2;9819.2;10028.8;9729.4;6.71;0.00
20/11/17;9819.2;9909.0;9939.0;9699.5;4.76;-0.91
17/11/17;9909.0;9939.0;9998.8;9759.3;7.64;0.00
16/11/17;9909.0;9759.3;9939.0;9729.4;14.03;1.85
15/11/17;9729.4;9819.2;9879.1;9639.6;4.93;0.93
14/11/17;9639.6;9519.8;9849.2;9460.0;6.18;1.26
13/11/17;9519.8;9609.7;9669.5;9489.9;6.22;-0.63
10/11/17;9579.7;9430.0;9669.5;9430.0;7.62;1.59
9/11/17;9430.0;9400.1;9489.9;9340.2;3.91;0.32
8/11/17;9400.1;9250.4;9400.1;9220.5;4.48;1.95
7/11/17;9220.5;9220.5;9310.3;9190.5;4.11;0.00
6/11/17;9220.5;8981.0;9250.4;8981.0;2.67;1.32
3/11/17;9100.7;8921.1;9130.7;8771.4;7.17;2.01
2/11/17;8921.1;9190.5;9220.5;8921.1;10.83;-2.93
1/11/17;9190.5;9160.6;9280.4;9160.6;3.19;0.33
31/10/17;9160.6;9549.8;9549.8;9070.8;7.90;-2.24
30/10/17;9370.2;9609.7;9699.5;9370.2;6.68;-1.88
27/10/17;9549.8;9430.0;9549.8;9340.2;3.04;1.27
26/10/17;9430.0;9549.8;9609.7;9400.1;6.43;-1.25
25/10/17;9549.8;9340.2;9609.7;9280.4;3.68;2.57
24/10/17;9310.3;8292.4;9340.2;8292.4;8.69;1.30
23/10/17;9190.5;9489.9;9489.9;9190.5;8.69;-3.15
20/10/17;9489.9;9699.5;9729.4;9430.0;7.78;-2.16
19/10/17;9699.5;9849.2;9879.1;9639.6;6.49;-1.52
18/10/17;9849.2;9939.0;10058.7;9819.2;7.59;0.31
17/10/17;9819.2;9789.3;9819.2;9759.3;3.19;0.31
16/10/17;9789.3;9699.5;9819.2;9669.5;4.42;0.93
13/10/17;9699.5;9549.8;9729.4;9430.0;5.85;1.89
12/10/17;9519.8;9579.7;9609.7;9489.9;4.63;-0.63
11/10/17;9579.7;9579.7;9639.6;9519.8;6.06;0.31
10/10/17;9549.8;9280.4;9669.5;9280.4;5.57;0.00
9/10/17;9549.8;9370.2;9669.5;9370.2;10.23;1.92
6/10/17;9370.2;9130.7;9400.1;9130.7;9.23;2.62
5/10/17;9130.7;9250.4;9400.1;9130.7;10.19;-1.29
4/10/17;9250.4;9070.8;9250.4;9070.8;6.47;1.98
3/10/17;9070.8;9040.9;9130.7;8951.1;4.57;-0.33
2/10/17;9100.7;9190.5;9190.5;9070.8;2.52;-0.65
29/9/17;9160.6;9070.8;9190.5;9010.9;3.08;0.99
28/9/17;9070.8;9909.0;9909.0;8981.0;4.09;0.66
27/9/17;9010.9;9130.7;9130.7;8981.0;3.85;-1.63
26/9/17;9160.6;9070.8;9220.5;9010.9;9.24;1.66
25/9/17;9010.9;8741.5;9100.7;8681.6;11.30;3.08
22/9/17;8741.5;8502.0;8771.4;8502.0;13.22;2.82
21/9/17;8502.0;8472.1;8561.9;8382.3;4.64;1.07
